,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,Total Power,area,fps_per_w,fps_per_area,fps_per_w_per_area
0,SPOGA_1,MobileNet_V2,"{'element_size': 249, 'element_count': 25, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",22.746936465611228,2.0704000000000038e-05,48299.8454404945,0.025404463565900003,2491331.519957749,2492558.551621481,61327.060093475004,0.019377617191409232,0.787578034343659,3.1597172866062345e-07
1,SPOGA_1,ShuffleNet_V2,"{'element_size': 249, 'element_count': 25, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",54.07908301804707,2.3168000000000023e-05,43162.98342541432,0.010685583313010002,2491331.519957749,2491792.7416131794,61327.060093475004,0.017322060019113277,0.7038162820723036,2.8245378129509076e-07
2,SPOGA_1,ResNet50,"{'element_size': 249, 'element_count': 25, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",86.04566411338523,0.0001839380000000001,5436.614511411451,0.11482836816476,2491331.519957749,2491955.7975304355,61327.060093475004,0.0021816657088376988,0.08864952115958169,3.557427513258247e-08
3,SPOGA_1,GoogLeNet,"{'element_size': 249, 'element_count': 25, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",93.44425189260686,0.00026157549999999996,3822.98800919811,0.03170913612777,2491331.519957749,2491452.743604948,61327.060093475004,0.0015344413089957022,0.06233770220472159,2.5020623957138974e-08
4,SPOGA_5,MobileNet_V2,"{'element_size': 187, 'element_count': 25, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",28.780264956957296,4.116799999999996e-06,242907.11232024897,0.02197849439238,2247927.985869299,2253266.718475299,61416.91562721,0.10780220127895694,3.955052282251569,1.7552526071692944e-06
5,SPOGA_5,ShuffleNet_V2,"{'element_size': 187, 'element_count': 25, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",68.76610196010444,1.894420000000001e-05,52786.604871147865,0.014330098093290002,2247927.985869299,2248684.4230951145,61416.91562721,0.023474438800306086,0.8594799060173158,3.8221455051230265e-07
6,SPOGA_5,ResNet50,"{'element_size': 187, 'element_count': 25, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",91.02076022180854,7.888400000000011e-05,12676.84194513461,0.12294468315188001,2247927.985869299,2249486.53618561,61416.91562721,0.005635438017170962,0.2064063591548758,9.175709915778075e-08
7,SPOGA_5,GoogLeNet,"{'element_size': 187, 'element_count': 25, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",96.93408006411332,0.00022928990000000007,4361.291099171833,0.03551378363402,2247927.985869299,2248082.87181776,61416.91562721,0.001940004594067909,0.07101123614940404,3.158746371835733e-08
8,SPOGA_10,MobileNet_V2,"{'element_size': 160, 'element_count': 25, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",31.04031351706647,2.676399999999999e-06,373636.2277686446,0.029882804939,1447154.0866419743,1458319.3851545285,58674.63158178751,0.2562101495544838,6.367934790486533,4.3666256207735766e-06
9,SPOGA_10,ShuffleNet_V2,"{'element_size': 160, 'element_count': 25, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",70.80084102877309,1.74326e-05,57363.78968140151,0.018835841476,1447154.0866419743,1448234.5818908757,58674.63158178751,0.03960945995814086,0.9776591370913205,6.750695980583806e-07
