,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,Total Power,area,fps_per_w,fps_per_area,fps_per_w_per_area
22,DEAPCNN_10,ResNet50,"{'element_size': 12, 'element_count': 12, 'units_count': 13, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",100.0,0.0009118777000000079,1096.6382882265805,994.9982436090268,117024.39948146901,1208177.5701413264,16295.070655652402,0.0009076797279875849,0.06729877466632406,5.5702718151315946e-08
23,DEAPCNN_10,GoogLeNet,"{'element_size': 12, 'element_count': 12, 'units_count': 13, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",100.0,0.0004845928000000043,2063.5882332547885,362.75282111287174,117024.39948146901,865596.8527099704,16295.070655652402,0.002384006164988011,0.12663880242452186,1.4630229075815953e-07
24,HOLYLIGHT_1,MobileNet_V2,"{'element_size': 43, 'element_count': 43, 'units_count': 180, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",72.35256930349698,8.490000000000003e-06,117785.63015312127,8.12773816621266,63350.665892202596,1020681.4275191352,15580.593586026002,0.11539901381316463,7.559765262009107,7.406586480547458e-06
25,HOLYLIGHT_1,ShuffleNet_V2,"{'element_size': 43, 'element_count': 43, 'units_count': 180, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",92.81407246238665,3.465599999999999e-05,28855.032317636207,10.33859373325565,63350.665892202596,361671.1221842055,15580.593586026002,0.0797825166227671,1.8519854303571495,5.120633959307098e-06
26,HOLYLIGHT_1,ResNet50,"{'element_size': 43, 'element_count': 43, 'units_count': 180, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",100.0,0.0004704009999999981,2125.8458209060013,93.9877092540444,63350.665892202596,263154.0448264412,15580.593586026002,0.00807833230269391,0.13644190185492291,5.18486812334239e-07
27,HOLYLIGHT_1,GoogLeNet,"{'element_size': 43, 'element_count': 43, 'units_count': 180, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",100.0,0.0003402075000000001,2939.3825826885054,24.83853878998762,63350.665892202596,136360.63419092505,15580.593586026002,0.021555946847335247,0.18865664946968344,1.3835125554310363e-06
28,HOLYLIGHT_5,MobileNet_V2,"{'element_size': 21, 'element_count': 21, 'units_count': 35, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_5', 'precision': 4, 'bitrate': 5}",93.3400243883175,1.6271400000000032e-05,61457.52670329523,30.189902293987828,428648.4548480446,2284045.1812506756,16413.097910532,0.02690731654863452,3.744419672526233,1.6393807369764462e-06
29,HOLYLIGHT_5,ShuffleNet_V2,"{'element_size': 21, 'element_count': 21, 'units_count': 35, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_5', 'precision': 4, 'bitrate': 5}",99.02207173111442,5.4069400000000076e-05,18494.74934066216,64.80147585896225,428648.4548480446,1627135.5077645215,16413.097910532,0.011366446895422747,1.1268286731412478,6.925229446251639e-07
30,HOLYLIGHT_5,ResNet50,"{'element_size': 21, 'element_count': 21, 'units_count': 35, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_5', 'precision': 4, 'bitrate': 5}",100.0,0.00047184960000000003,2119.3193763436484,411.86217787210245,428648.4548480446,1301515.9487954855,16413.097910532,0.0016283468353230828,0.12912366622657614,9.921020664101448e-08
31,HOLYLIGHT_5,GoogLeNet,"{'element_size': 21, 'element_count': 21, 'units_count': 35, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_5', 'precision': 4, 'bitrate': 5}",100.0,0.00035374369999999976,2826.905468563824,151.1020778427479,428648.4548480446,855799.7450130652,16413.097910532,0.0033032324267877255,0.17223472887161953,2.012558777626068e-07
32,HOLYLIGHT_10,MobileNet_V2,"{'element_size': 17, 'element_count': 17, 'units_count': 9, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_10', 'precision': 4, 'bitrate': 10}",96.55837287486285,3.073939999999999e-05,32531.5393273779,48.67234551846907,87235.87960219294,1670622.201991995,15926.2399876734,0.0194727086043681,2.042637769652892,1.2226808474215882e-06
33,HOLYLIGHT_10,ShuffleNet_V2,"{'element_size': 17, 'element_count': 17, 'units_count': 9, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_10', 'precision': 4, 'bitrate': 10}",99.11840681133093,6.042890000000012e-05,16548.37337763881,70.22140160150629,87235.87960219294,1249285.8524050429,15926.2399876734,0.013246266533620765,1.0390634192657482,8.317259154623513e-07
34,HOLYLIGHT_10,ResNet50,"{'element_size': 17, 'element_count': 17, 'units_count': 9, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_10', 'precision': 4, 'bitrate': 10}",100.0,0.0005516564999999959,1812.7222284157033,495.50136901930364,87235.87960219294,985442.2254338966,15926.2399876734,0.0018395012732659694,0.11381984886694631,1.1550129061785504e-07
35,HOLYLIGHT_10,GoogLeNet,"{'element_size': 17, 'element_count': 17, 'units_count': 9, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_10', 'precision': 4, 'bitrate': 10}",100.0,0.00034279149999999947,2917.2251937402225,187.9901664502798,87235.87960219294,635645.5293463671,15926.2399876734,0.004589389933631719,0.183170993027739,2.881653131676917e-07
