,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,Total Power,area,fps_per_w,fps_per_area,fps_per_w_per_area
0,SPOGA_1,MobileNet_V2,"{'element_size': 249, 'element_count': 16, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",24.20184652702112,3.9362000000000014e-05,25405.213149738316,0.030716376252068002,1594452.5231097494,1595232.8791956208,39249.697799024005,0.01592570807752447,0.6472715606582339,4.0575364832287915e-07
1,SPOGA_1,ShuffleNet_V2,"{'element_size': 249, 'element_count': 16, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",54.045905281038564,3.508000000000002e-05,28506.271379703518,0.015406264538083999,1594452.5231097494,1594891.6982676196,39249.697799024005,0.01787348408087345,0.7262800219677708,4.5537889673428e-07
2,SPOGA_1,ResNet50,"{'element_size': 249, 'element_count': 16, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",88.34502304231891,0.0003036540000000004,3293.221890704547,0.144267889356584,1594452.5231097494,1594927.6292811043,39249.697799024005,0.002064809606558092,0.08390438845076757,5.260701922167248e-08
3,SPOGA_1,GoogLeNet,"{'element_size': 249, 'element_count': 16, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",93.76545282088573,0.0002932395,3410.181779739769,0.034819768517049994,1594452.5231097494,1594571.264849921,39249.697799024005,0.002138619862851179,0.08688428117845451,5.4487549784507096e-08
4,SPOGA_5,MobileNet_V2,"{'element_size': 187, 'element_count': 16, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",30.668309219758832,8.160800000000005e-06,122537.00617586504,0.02850289215678,1438674.331360499,1442166.9904327444,39307.2053406144,0.08496727978713195,3.1174184252995714,2.1616209814677163e-06
5,SPOGA_5,ShuffleNet_V2,"{'element_size': 187, 'element_count': 16, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",68.23706084495976,2.284000000000002e-05,43782.83712784585,0.01911939409831,1438674.331360499,1439511.4326782883,39307.2053406144,0.030415067316544704,1.1138628846403125,7.737784218690856e-07
6,SPOGA_5,ResNet50,"{'element_size': 187, 'element_count': 16, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",91.39203916809431,9.531040000000009e-05,10492.034447447488,0.13032885366757602,1438674.331360499,1440041.7461826755,39307.2053406144,0.007285923811070216,0.26692394833286537,1.8535847939161406e-07
7,SPOGA_5,GoogLeNet,"{'element_size': 187, 'element_count': 16, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",96.99204811746115,0.00023586830000000005,4239.6540781444555,0.03723295399885701,1438674.331360499,1438832.1862057615,39307.2053406144,0.0029465938549265674,0.10785946345984075,7.496319897059643e-08
8,SPOGA_10,MobileNet_V2,"{'element_size': 160, 'element_count': 16, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",32.93935684934089,4.993600000000002e-06,200256.32809996788,0.03522326751808,926178.9307539742,933232.6129708278,37552.143551544,0.21458350824504216,5.332753583696133,5.714281208754574e-06
9,SPOGA_10,ShuffleNet_V2,"{'element_size': 160, 'element_count': 16, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",70.55926114904801,2.0526799999999995e-05,48716.79950113998,0.025545963867072,926178.9307539742,927423.4483537497,37552.143551544,0.052529186735159834,1.2973107496319456,1.3988332427164475e-06
