,name,Model_Name,config,hardware_utilization,total_latency,fps,total_dynamic_energy,total_static_power,Total Power,area,fps_per_w,fps_per_area,fps_per_w_per_area
0,SPOGA_1,MobileNet_V2,"{'element_size': 249, 'element_count': 8, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",28.50289657779183,8.485400000000007e-05,11784.948264077111,0.03215169141172,1594026.7481337492,1594405.654153639,19625.375759512,0.007391436572854438,0.6004954202400532,3.766264994580787e-07
1,SPOGA_1,ShuffleNet_V2,"{'element_size': 249, 'element_count': 8, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",56.24861336057738,6.465800000000011e-05,15465.990287358072,0.017645050020763,1594026.7481337492,1594299.6463059904,19625.375759512,0.009700805192545165,0.788060849222825,4.942990805077142e-07
2,SPOGA_1,ResNet50,"{'element_size': 249, 'element_count': 8, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",91.09716709111439,0.0006562140000000013,1523.8931202321164,0.18165732145091198,1594026.7481337492,1594303.574476148,19625.375759512,0.0009558362313355743,0.0776491181063638,4.87040983596098e-08
3,SPOGA_1,GoogLeNet,"{'element_size': 249, 'element_count': 8, 'units_count': 10, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_1', 'precision': 8, 'bitrate': 1}",94.932081975389,0.0004103515,2436.935164121491,0.043752827219237,1594026.7481337492,1594133.3709369295,19625.375759512,0.0015286896369838972,0.12417266267833678,7.789352192367445e-08
4,SPOGA_5,MobileNet_V2,"{'element_size': 187, 'element_count': 8, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",34.64898994386926,1.707040000000001e-05,58580.935420376765,0.02935630374284,1437417.7495748992,1439137.4693086394,19654.129530307197,0.0407055869711453,2.980591703643928,2.0710958940397835e-06
5,SPOGA_5,ShuffleNet_V2,"{'element_size': 187, 'element_count': 8, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",71.98033831881804,3.5603599999999986e-05,28087.047377231527,0.023421956083553,1437417.7495748992,1438075.6031650854,19654.129530307197,0.01953099497370949,1.429065954506942,9.93734926982758e-07
6,SPOGA_5,ResNet50,"{'element_size': 187, 'element_count': 8, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",92.97622064950389,0.0001515386000000002,6598.9787420498715,0.153354997369824,1437417.7495748992,1438429.7359425297,19654.129530307197,0.004587626755175425,0.33575532978319234,2.3341795667425417e-07
7,SPOGA_5,GoogLeNet,"{'element_size': 187, 'element_count': 8, 'units_count': 12, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_5', 'precision': 8, 'bitrate': 5}",97.45535102086335,0.0002576739000000003,3880.8742367775662,0.043647609656286994,1437417.7495748992,1437587.1404587112,19654.129530307197,0.0026995749527498145,0.19745846443075252,1.3735408370983805e-07
8,SPOGA_10,MobileNet_V2,"{'element_size': 160, 'element_count': 8, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",36.748030174418886,1.0572800000000013e-05,94582.32445520569,0.03659455732224,923889.9032979744,927351.1015919211,18776.598635772,0.10199192548846127,5.0372448327788915,5.43186375055984e-06
9,SPOGA_10,ShuffleNet_V2,"{'element_size': 160, 'element_count': 8, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",73.41793026369756,2.703380000000002e-05,36990.73012303114,0.028052202108288,923889.9032979744,924927.5747355188,18776.598635772,0.03999310987523382,1.9700442471278434,2.129944333956282e-06
10,SPOGA_10,ResNet50,"{'element_size': 160, 'element_count': 8, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",94.15147201438445,0.00011216800000000026,8915.19863062547,0.196733803041024,923889.9032979744,925643.8242294434,18776.598635772,0.00963134890252951,0.47480370665434535,5.129442818349681e-07
11,SPOGA_10,GoogLeNet,"{'element_size': 160, 'element_count': 8, 'units_count': 9, 'reconfig': [], 'vdp_type': 'SPOGA', 'name': 'SPOGA_10', 'precision': 8, 'bitrate': 10}",98.74007653893638,0.0002458251,4067.9328514460076,0.06699922319686401,923889.9032979744,924162.4516390383,18776.598635772,0.004401750843946721,0.21664908167638183,2.3442748760474545e-07
12,DEAPCNN_1,MobileNet_V2,"{'element_size': 36, 'element_count': 36, 'units_count': 538, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_1', 'precision': 4, 'bitrate': 1}",75.71610720791048,1.1800999999999977e-05,84738.58147614625,9.77062050064843,14001142.475707993,14829090.997074695,122640.94421030159,0.005714347662500854,0.690948541058512,4.6594126450152206e-08
13,DEAPCNN_1,ShuffleNet_V2,"{'element_size': 36, 'element_count': 36, 'units_count': 538, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_1', 'precision': 4, 'bitrate': 1}",94.47844274081827,4.644899999999999e-05,21528.98878339685,14.129345053752468,14001142.475707993,14305332.986886974,122640.94421030159,0.0015049624362558677,0.17554487142955688,1.2271288727810152e-08
14,DEAPCNN_1,ResNet50,"{'element_size': 36, 'element_count': 36, 'units_count': 538, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_1', 'precision': 4, 'bitrate': 1}",100.0,0.0005923620000000005,1688.1569040552893,113.0875752146774,14001142.475707993,14192052.046569522,122640.94421030159,0.00011895086760644649,0.013765035118781216,9.699115444061858e-10
15,DEAPCNN_1,GoogLeNet,"{'element_size': 36, 'element_count': 36, 'units_count': 538, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_1', 'precision': 4, 'bitrate': 1}",100.0,0.00040465449999999985,2471.243987154475,38.047282119151845,14001142.475707993,14095166.592872517,122640.94421030159,0.00017532563172428946,0.02015023614721074,1.4295848165001526e-09
16,DEAPCNN_5,MobileNet_V2,"{'element_size': 15, 'element_count': 15, 'units_count': 359, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_5', 'precision': 4, 'bitrate': 5}",97.09335590845399,2.0066199999999937e-05,49835.04599774761,57.07103755163474,1675684.9045795705,4519822.686104469,122847.11672163001,0.011025885185929559,0.40566720105180154,8.97529016567322e-08
17,DEAPCNN_5,ShuffleNet_V2,"{'element_size': 15, 'element_count': 15, 'units_count': 359, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_5', 'precision': 4, 'bitrate': 5}",99.5821789346491,6.492459999999975e-05,15402.482264041733,141.02236957237662,1675684.9045795705,3847779.45075124,122847.11672163001,0.004002953511546655,0.12537927364582402,3.258483893128152e-08
18,DEAPCNN_5,ResNet50,"{'element_size': 15, 'element_count': 15, 'units_count': 359, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_5', 'precision': 4, 'bitrate': 5}",100.0,0.0004998255999999998,2000.6978434077812,760.48061929211,1675684.9045795705,3197176.839550709,122847.11672163001,0.0006257701540490748,0.01628607896383386,5.09389370095728e-09
19,DEAPCNN_5,GoogLeNet,"{'element_size': 15, 'element_count': 15, 'units_count': 359, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_5', 'precision': 4, 'bitrate': 5}",100.0,0.0003899874999999991,2564.1847495112083,248.33775524968584,1675684.9045795705,2312468.789318662,122847.11672163001,0.0011088516140651183,0.020872974620329252,9.026273010361015e-09
20,DEAPCNN_10,MobileNet_V2,"{'element_size': 12, 'element_count': 12, 'units_count': 98, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",98.57106794722446,1.620490000000001e-05,61709.72977309328,87.34556359200752,317703.9345526122,5707775.060693931,122837.95301261041,0.010811520972165086,0.5023669660691775,8.801449964780175e-08
21,DEAPCNN_10,ShuffleNet_V2,"{'element_size': 12, 'element_count': 12, 'units_count': 98, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",99.69936400307763,5.175199999999986e-05,19322.92471788535,153.38323644288386,317703.9345526122,3281516.665324066,122837.95301261041,0.005888412794629863,0.1573041901463604,4.7936428849684303e-08
22,DEAPCNN_10,ResNet50,"{'element_size': 12, 'element_count': 12, 'units_count': 98, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",100.0,0.0004412097000000021,2266.4959541913863,993.6442337070264,317703.9345526122,2569794.5701551875,122837.95301261041,0.0008819755401905587,0.018451104879277095,7.1799921649623726e-09
23,DEAPCNN_10,GoogLeNet,"{'element_size': 12, 'element_count': 12, 'units_count': 98, 'reconfig': [], 'vdp_type': 'DEAPCNN', 'name': 'DEAPCNN_10', 'precision': 4, 'bitrate': 10}",100.0,0.00037243960000000076,2684.99912469028,362.2604970876716,317703.9345526122,1290373.052142876,122837.95301261041,0.0020807929305648462,0.02185805818837311,1.6939332507040672e-08
24,HOLYLIGHT_1,MobileNet_V2,"{'element_size': 43, 'element_count': 43, 'units_count': 613, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",72.35256930349698,8.314000000000004e-06,120279.04738994462,8.127250907412556,11674528.692177337,12652066.689219981,122567.41477824409,0.00950667194099022,0.9813297246055185,7.756280050607439e-08
25,HOLYLIGHT_1,ShuffleNet_V2,"{'element_size': 43, 'element_count': 43, 'units_count': 613, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",92.81407246238665,3.463199999999999e-05,28875.028875028882,10.338542442855658,11674528.692177337,11973054.403740505,122567.41477824409,0.002411667724988206,0.23558487324931526,1.9676255139684e-08
26,HOLYLIGHT_1,ResNet50,"{'element_size': 43, 'element_count': 43, 'units_count': 613, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",100.0,0.0004641509999999987,2154.471281975053,93.96498546974384,11674528.692177337,11876973.554883104,122567.41477824409,0.0001813990131424737,0.0175778471453693,1.4799937933803295e-09
27,HOLYLIGHT_1,GoogLeNet,"{'element_size': 43, 'element_count': 43, 'units_count': 613, 'reconfig': [], 'vdp_type': 'HOLYLIGHT', 'name': 'HOLYLIGHT_1', 'precision': 4, 'bitrate': 1}",100.0,0.0003402075000000001,2939.3825826885054,24.83488007478795,11674528.692177337,11747527.906112326,122567.41477824409,0.00025021286232987985,0.02398176210215907,2.04143052851836e-09
